member_id,link_group,platform,label,identifier,url,relationship_type,source_url,verification_status,display_order
mem_40840edc6a,research_ecosystem,Website,Website,,https://jeanaddington.com/,Associated website,https://profiles.ucalgary.ca/jean-margaret-addington,source_declared,100
mem_414b7b0e40,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/kelly-dean-schwartz,Official institutional profile,https://profiles.ucalgary.ca/kelly-dean-schwartz,official_source,10
mem_414b7b0e40,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=4andLl0AAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/kelly-dean-schwartz,source_declared,20
mem_414b7b0e40,research_profile,ORCID,ORCID Profile,0000-0002-9884-7634,https://orcid.org/0000-0002-9884-7634,Scholarly identifier,https://profiles.ucalgary.ca/kelly-dean-schwartz,source_declared,30
mem_414b7b0e40,research_profile,Scopus,Scopus Author Profile,7201734909,https://www.scopus.com/authid/detail.uri?authorId=7201734909,Scholarly identifier,https://profiles.ucalgary.ca/kelly-dean-schwartz,matched_scopus_id,50
mem_418a89fdc0,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/andrew-braun,Official institutional profile,https://profiles.ucalgary.ca/andrew-braun,official_source,10
mem_418a89fdc0,research_profile,Scopus,Scopus Author Profile,7201571180,https://www.scopus.com/authid/detail.uri?authorId=7201571180,Scholarly identifier,https://profiles.ucalgary.ca/andrew-braun,matched_scopus_id,50
mem_418b15747e,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/sean-dukelow,Official institutional profile,https://profiles.ucalgary.ca/sean-dukelow,official_source,10
mem_418b15747e,research_profile,Scopus,Scopus Author Profile,6603580325,https://www.scopus.com/authid/detail.uri?authorId=6603580325,Scholarly identifier,https://profiles.ucalgary.ca/sean-dukelow,matched_scopus_id,50
mem_418b15747e,research_ecosystem,Research Lab,Lab website,,https://cumming.ucalgary.ca/labs/neuro-robot/researchmain,Research lab,https://profiles.ucalgary.ca/sean-dukelow,source_declared,100
mem_41979986b6,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/andrew-kim,Official institutional profile,https://profiles.ucalgary.ca/andrew-kim,official_source,10
mem_41979986b6,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=FYtWeAcAAAAJ&hl=en&oi=sra,Scholarly profile,https://profiles.ucalgary.ca/andrew-kim,source_declared,20
mem_41979986b6,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Hyoun-S-andrew-Kim?ev=hdr_xprf&_tp=eyJjb250ZXh0Ijp7InBhZ2UiOiJfZGlyZWN0In19,Scholarly profile,https://profiles.ucalgary.ca/andrew-kim,source_declared,40
mem_434a4ec74e,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/cristian-zeni,Official institutional profile,https://profiles.ucalgary.ca/cristian-zeni,official_source,10
mem_4393bff7a6,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/meghan-mcdonough,Official institutional profile,https://profiles.ucalgary.ca/meghan-mcdonough,official_source,10
mem_4393bff7a6,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=52piLJQAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/meghan-mcdonough,source_declared,20
mem_4393bff7a6,research_profile,Scopus,Scopus Author Profile,7007178081,https://www.scopus.com/authid/detail.uri?authorId=7007178081,Scholarly identifier,https://profiles.ucalgary.ca/meghan-mcdonough,matched_scopus_id,50
mem_4393bff7a6,research_ecosystem,Website,Faculty Website,,https://kinesiology.ucalgary.ca/research/faculty-members/meghan-mcdonough,Associated website,https://profiles.ucalgary.ca/meghan-mcdonough,source_declared,100
mem_4393bff7a6,research_ecosystem,Research Lab,Relationships and Exercise Lab,,https://kinesiology.ucalgary.ca/relationships-and-exercise-lab/home-0,Research lab,https://profiles.ucalgary.ca/meghan-mcdonough,source_declared,100
mem_4435cc366f,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/zahra-goodarzi,Official institutional profile,https://profiles.ucalgary.ca/zahra-goodarzi,official_source,10
mem_4435cc366f,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?view_op=list_mandates&oi=pnf&hl=en&user=8JVPyEwAAAAJ&tzom=360,Scholarly profile,https://profiles.ucalgary.ca/zahra-goodarzi,source_declared,20
mem_4435cc366f,research_profile,Scopus,Scopus Author Profile,57191675226,https://www.scopus.com/authid/detail.uri?authorId=57191675226,Scholarly identifier,https://profiles.ucalgary.ca/zahra-goodarzi,matched_scopus_id,50
mem_44def62df0,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/zahinoor-ismail,Official institutional profile,https://profiles.ucalgary.ca/zahinoor-ismail,official_source,10
mem_44def62df0,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?hl=en&user=JY4ozrwAAAAJ&view_op=list_works&sortby=pubdate,Scholarly profile,https://profiles.ucalgary.ca/zahinoor-ismail,source_declared,20
mem_44def62df0,research_profile,Scopus,Scopus Author Profile,24278492300,https://www.scopus.com/authid/detail.uri?authorId=24278492300,Scholarly identifier,https://profiles.ucalgary.ca/zahinoor-ismail,matched_scopus_id,50
mem_4517ebed1e,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/garnette-roy-sutherland,Official institutional profile,https://profiles.ucalgary.ca/garnette-roy-sutherland,official_source,10
mem_4517ebed1e,research_profile,Scopus,Scopus Author Profile,7201598824,https://www.scopus.com/authid/detail.uri?authorId=7201598824,Scholarly identifier,https://profiles.ucalgary.ca/garnette-roy-sutherland,matched_scopus_id,50
mem_4517ebed1e,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Sutherland%20GR,Publication index,https://profiles.ucalgary.ca/garnette-roy-sutherland,source_declared,60
mem_4517ebed1e,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed/?term=Sutherland%20GR,Publication index,https://profiles.ucalgary.ca/garnette-roy-sutherland,source_declared,60
mem_4598061484,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/serge-mrkobrada,Official institutional profile,https://profiles.ucalgary.ca/serge-mrkobrada,official_source,10
mem_4598061484,research_profile,Scopus,Scopus Author Profile,14323326400,https://www.scopus.com/authid/detail.uri?authorId=14323326400,Scholarly identifier,https://profiles.ucalgary.ca/serge-mrkobrada,matched_scopus_id,50
mem_460c3f47d4,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/georgina-dimitropoulos,Official institutional profile,https://profiles.ucalgary.ca/georgina-dimitropoulos,official_source,10
mem_460c3f47d4,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Gina_Dimitropoulos,Scholarly profile,https://profiles.ucalgary.ca/georgina-dimitropoulos,source_declared,40
mem_460c3f47d4,research_profile,Scopus,Scopus Author Profile,15727444000,https://www.scopus.com/authid/detail.uri?authorId=15727444000,Scholarly identifier,https://profiles.ucalgary.ca/georgina-dimitropoulos,matched_scopus_id,50
mem_473d2f19dd,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/nathalie-jette,Official institutional profile,https://profiles.ucalgary.ca/nathalie-jette,official_source,10
mem_473d2f19dd,research_profile,Scopus,Scopus Author Profile,15725565100,https://www.scopus.com/authid/detail.uri?authorId=15725565100,Scholarly identifier,https://profiles.ucalgary.ca/nathalie-jette,matched_scopus_id,50
mem_473d2f19dd,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=jette+n&sort=pubdate,Publication index,https://profiles.ucalgary.ca/nathalie-jette,source_declared,60
mem_4bb4b4c5df,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/zahra-clayborne,Official institutional profile,https://profiles.ucalgary.ca/zahra-clayborne,official_source,10
mem_4bb4b4c5df,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=nOI3llAAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/zahra-clayborne,source_declared,20
mem_4bb4b4c5df,research_ecosystem,Research Lab,Lab site,,https://fairlab.ca,Research lab,https://profiles.ucalgary.ca/zahra-clayborne,source_declared,100
mem_4d14f5ed5f,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/angela-haffenden,Official institutional profile,https://profiles.ucalgary.ca/angela-haffenden,official_source,10
mem_4d14f5ed5f,research_profile,Scopus,Scopus Author Profile,6603272701,https://www.scopus.com/authid/detail.uri?authorId=6603272701,Scholarly identifier,https://profiles.ucalgary.ca/angela-haffenden,matched_scopus_id,50
mem_4ee060e99b,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/gloria-roldan-urgoiti,Official institutional profile,https://profiles.ucalgary.ca/gloria-roldan-urgoiti,official_source,10
mem_4f3849e54e,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/william-crawford-cole,Official institutional profile,https://profiles.ucalgary.ca/william-crawford-cole,official_source,10
mem_4f3849e54e,research_profile,Scopus,Scopus Author Profile,7201518777,https://www.scopus.com/authid/detail.uri?authorId=7201518777,Scholarly identifier,https://profiles.ucalgary.ca/william-crawford-cole,matched_scopus_id,50
mem_4f4215a32e,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/sayeh-bayat,Official institutional profile,https://profiles.ucalgary.ca/sayeh-bayat,official_source,10
mem_4f4215a32e,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=0Xxst2gAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/sayeh-bayat,source_declared,20
mem_4f4215a32e,research_profile,Scopus,Scopus Author Profile,57212409007,https://www.scopus.com/authid/detail.uri?authorId=57212409007,Scholarly identifier,https://profiles.ucalgary.ca/sayeh-bayat,matched_scopus_id,50
mem_4f4215a32e,research_ecosystem,Research Lab,Lab LinkedIn,,https://www.linkedin.com/company/healthy-city-lab/,Research lab,https://profiles.ucalgary.ca/sayeh-bayat,source_declared,100
mem_4f4215a32e,research_ecosystem,Research Lab,Lab site,,https://www.healthycitylab.ca/,Research lab,https://profiles.ucalgary.ca/sayeh-bayat,source_declared,100
mem_4fab7d2841,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/antoine-dufour,Official institutional profile,https://profiles.ucalgary.ca/antoine-dufour,official_source,10
mem_4fab7d2841,research_profile,Scopus,Scopus Author Profile,25421482900,https://www.scopus.com/authid/detail.uri?authorId=25421482900,Scholarly identifier,https://profiles.ucalgary.ca/antoine-dufour,matched_scopus_id,50
mem_4fc16fbe9a,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/danijela-piskulic,Official institutional profile,https://profiles.ucalgary.ca/danijela-piskulic,official_source,10
mem_4fc16fbe9a,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?hl=en&user=TO42X5oAAAAJ&view_op=list_works&sortby=pubdate,Scholarly profile,https://profiles.ucalgary.ca/danijela-piskulic,source_declared,20
mem_4fc16fbe9a,research_profile,Scopus,Scopus Author Profile,16033384100,https://www.scopus.com/authid/detail.uri?authorId=16033384100,Scholarly identifier,https://profiles.ucalgary.ca/danijela-piskulic,matched_scopus_id,50
mem_4fc16fbe9a,research_ecosystem,Website,BMHRC Website,,https://brainandmentalhealthclinics.ca/,Associated website,https://profiles.ucalgary.ca/danijela-piskulic,source_declared,100
mem_4fcca18975,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/frank-macmaster,Official institutional profile,https://profiles.ucalgary.ca/frank-macmaster,official_source,10
mem_4fcca18975,research_profile,Scopus,Scopus Author Profile,6603192997,https://www.scopus.com/authid/detail.uri?authorId=6603192997,Scholarly identifier,https://profiles.ucalgary.ca/frank-macmaster,matched_scopus_id,50
mem_4fcca18975,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed?cmd=Search&term=Frank+MacMaster,Publication index,https://profiles.ucalgary.ca/frank-macmaster,source_declared,60
mem_50e629396d,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/eric-chan,Official institutional profile,https://profiles.ucalgary.ca/eric-chan,official_source,10
mem_50e629396d,research_profile,Scopus,Scopus Author Profile,57191449776,https://www.scopus.com/authid/detail.uri?authorId=57191449776,Scholarly identifier,https://profiles.ucalgary.ca/eric-chan,matched_scopus_id,50
mem_514df516d2,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/h-artee-luchman,Official institutional profile,https://profiles.ucalgary.ca/h-artee-luchman,official_source,10
mem_514df516d2,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Hema-Luchman,Scholarly profile,https://profiles.ucalgary.ca/h-artee-luchman,source_declared,40
mem_514df516d2,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Luchman+&sort=date,Publication index,https://profiles.ucalgary.ca/h-artee-luchman,source_declared,60
mem_51d0744557,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/aravind-ganesh,Official institutional profile,https://profiles.ucalgary.ca/aravind-ganesh,official_source,10
mem_51d0744557,research_profile,Scopus,Scopus Author Profile,55582651000,https://www.scopus.com/authid/detail.uri?authorId=55582651000,Scholarly identifier,https://profiles.ucalgary.ca/aravind-ganesh,matched_scopus_id,50
mem_529c362d70,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/abdullah-al-maruf,Official institutional profile,https://profiles.ucalgary.ca/abdullah-al-maruf,official_source,10
mem_529c362d70,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=XUnmKGwAAAAJ,Scholarly profile,https://profiles.ucalgary.ca/abdullah-al-maruf,source_declared,20
mem_5357e9a762,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/eloise-carr,Official institutional profile,https://profiles.ucalgary.ca/eloise-carr,official_source,10
mem_5357e9a762,research_profile,Scopus,Scopus Author Profile,7102204492,https://www.scopus.com/authid/detail.uri?authorId=7102204492,Scholarly identifier,https://profiles.ucalgary.ca/eloise-carr,matched_scopus_id,50
mem_53686b30d5,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/pierre-levan,Official institutional profile,https://profiles.ucalgary.ca/pierre-levan,official_source,10
mem_53686b30d5,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=tv4klGQAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/pierre-levan,source_declared,20
mem_53686b30d5,research_profile,Scopus,Scopus Author Profile,14619477700,https://www.scopus.com/authid/detail.uri?authorId=14619477700,Scholarly identifier,https://profiles.ucalgary.ca/pierre-levan,matched_scopus_id,50
mem_53bdbb7000,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/scott-ryan,Official institutional profile,https://profiles.ucalgary.ca/scott-ryan,official_source,10
mem_53bdbb7000,research_profile,Scopus,Scopus Author Profile,36841105100,https://www.scopus.com/authid/detail.uri?authorId=36841105100,Scholarly identifier,https://profiles.ucalgary.ca/scott-ryan,matched_scopus_id,50
mem_53bdbb7000,research_ecosystem,Research Lab,Lab Site,,https://neurobiology.ca,Research lab,https://profiles.ucalgary.ca/scott-ryan,source_declared,100
mem_53c25f2cf7,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/fiona-costello,Official institutional profile,https://profiles.ucalgary.ca/fiona-costello,official_source,10
mem_53c25f2cf7,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=h1k6nvYAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/fiona-costello,source_declared,20
mem_53c25f2cf7,research_profile,Scopus,Scopus Author Profile,7003884162,https://www.scopus.com/authid/detail.uri?authorId=7003884162,Scholarly identifier,https://profiles.ucalgary.ca/fiona-costello,matched_scopus_id,50
mem_53c25f2cf7,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=fional+costello,Publication index,https://profiles.ucalgary.ca/fiona-costello,source_declared,60
mem_53d8f553c6,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/ronda-lun,Official institutional profile,https://profiles.ucalgary.ca/ronda-lun,official_source,10
mem_53d8f553c6,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Lun+R&cauthor_id=34870698,Publication index,https://profiles.ucalgary.ca/ronda-lun,source_declared,60
mem_53e60fab63,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/katayoun-alikhani,Official institutional profile,https://profiles.ucalgary.ca/katayoun-alikhani,official_source,10
mem_53e60fab63,research_profile,Scopus,Scopus Author Profile,37008291400,https://www.scopus.com/authid/detail.uri?authorId=37008291400,Scholarly identifier,https://profiles.ucalgary.ca/katayoun-alikhani,matched_scopus_id,50
mem_53e913a810,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/robin-yates,Official institutional profile,https://profiles.ucalgary.ca/robin-yates,official_source,10
mem_53e913a810,research_profile,Scopus,Scopus Author Profile,8882929700,https://www.scopus.com/authid/detail.uri?authorId=8882929700,Scholarly identifier,https://profiles.ucalgary.ca/robin-yates,matched_scopus_id,50
mem_53e913a810,research_ecosystem,Research Lab,https://wpsites.ucalgary.ca/yates-lab/,,https://wpsites.ucalgary.ca/yates-lab/,Research lab,https://profiles.ucalgary.ca/robin-yates,source_declared,100
mem_544d7ede34,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/ryan-peters,Official institutional profile,https://profiles.ucalgary.ca/ryan-peters,official_source,10
mem_544d7ede34,research_profile,Scopus,Scopus Author Profile,56797355700,https://www.scopus.com/authid/detail.uri?authorId=56797355700,Scholarly identifier,https://profiles.ucalgary.ca/ryan-peters,matched_scopus_id,50
mem_5484cb96e1,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/arvi-rauk,Official institutional profile,https://profiles.ucalgary.ca/arvi-rauk,official_source,10
mem_5484cb96e1,research_profile,Scopus,Scopus Author Profile,7006136716,https://www.scopus.com/authid/detail.uri?authorId=7006136716,Scholarly identifier,https://profiles.ucalgary.ca/arvi-rauk,matched_scopus_id,50
mem_5484cb96e1,research_ecosystem,Website,Website,,https://ucalgary.ca/chemistry-alzheimers/home,Associated website,https://profiles.ucalgary.ca/arvi-rauk,source_declared,100
mem_5559bbda00,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/abdul-rahman,Official institutional profile,https://profiles.ucalgary.ca/abdul-rahman,official_source,10
mem_5559bbda00,research_profile,Scopus,Scopus Author Profile,7402940428,https://www.scopus.com/authid/detail.uri?authorId=7402940428,Scholarly identifier,https://profiles.ucalgary.ca/abdul-rahman,matched_scopus_id,50
mem_57d1619bfe,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/nicole-racine-0,Official institutional profile,https://profiles.ucalgary.ca/nicole-racine-0,official_source,10
mem_57d1619bfe,research_profile,Scopus,Scopus Author Profile,26431598300,https://www.scopus.com/authid/detail.uri?authorId=26431598300,Scholarly identifier,https://profiles.ucalgary.ca/nicole-racine-0,matched_scopus_id,50
mem_57d1619bfe,research_ecosystem,Website,Website,,https://www.drnicoleracine.com/,Associated website,https://profiles.ucalgary.ca/nicole-racine-0,source_declared,100
mem_581f118e90,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/mariana-pinheiro-bento,Official institutional profile,https://profiles.ucalgary.ca/mariana-pinheiro-bento,official_source,10
mem_581f118e90,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=3DxVbpcAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/mariana-pinheiro-bento,source_declared,20
mem_581f118e90,research_profile,Scopus,Scopus Author Profile,36489087800,https://www.scopus.com/authid/detail.uri?authorId=36489087800,Scholarly identifier,https://profiles.ucalgary.ca/mariana-pinheiro-bento,matched_scopus_id,50
mem_58625c2ce5,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/julia-jacobs-levan,Official institutional profile,https://profiles.ucalgary.ca/julia-jacobs-levan,official_source,10
mem_58625c2ce5,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=cL0nunYAAAAJ&hl=en&oi=ao,Scholarly profile,https://profiles.ucalgary.ca/julia-jacobs-levan,source_declared,20
mem_587dff4153,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/sarah-maceachern,Official institutional profile,https://profiles.ucalgary.ca/sarah-maceachern,official_source,10
mem_587dff4153,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=Mbv8YzQAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/sarah-maceachern,source_declared,20
mem_587dff4153,research_profile,Scopus,Scopus Author Profile,43561394900,https://www.scopus.com/authid/detail.uri?authorId=43561394900,Scholarly identifier,https://profiles.ucalgary.ca/sarah-maceachern,matched_scopus_id,50
mem_587dff4153,research_ecosystem,Research Lab,Lab Website,,https://pn-lab.ca,Research lab,https://profiles.ucalgary.ca/sarah-maceachern,source_declared,100
mem_599092b85f,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/kelly-larkin-kaiser,Official institutional profile,https://profiles.ucalgary.ca/kelly-larkin-kaiser,official_source,10
mem_599092b85f,research_profile,Scopus,Scopus Author Profile,55959036800,https://www.scopus.com/authid/detail.uri?authorId=55959036800,Scholarly identifier,https://profiles.ucalgary.ca/kelly-larkin-kaiser,matched_scopus_id,50
mem_599092b85f,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Kelly%20A.%20Larkin-Kaiser,Publication index,https://profiles.ucalgary.ca/kelly-larkin-kaiser,source_declared,60
mem_599092b85f,research_ecosystem,Research Network,RESTORE Network Team,,https://cumming.ucalgary.ca/research/restore/home/our-team,Research network,https://profiles.ucalgary.ca/kelly-larkin-kaiser,source_declared,100
mem_5df4c5aac6,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/kirstie-lithgow,Official institutional profile,https://profiles.ucalgary.ca/kirstie-lithgow,official_source,10
mem_5e831960ba,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/corey-flynn,Official institutional profile,https://profiles.ucalgary.ca/corey-flynn,official_source,10
mem_5e831960ba,research_profile,Scopus,Scopus Author Profile,14065949900,https://www.scopus.com/authid/detail.uri?authorId=14065949900,Scholarly identifier,https://profiles.ucalgary.ca/corey-flynn,matched_scopus_id,50
mem_5e831960ba,research_ecosystem,Website,Website,,https://www.bio.ucalgary.ca/contact/faculty/flynn.html,Associated website,https://profiles.ucalgary.ca/corey-flynn,source_declared,100
mem_5e8669ce5b,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/penny-pexman,Official institutional profile,https://profiles.ucalgary.ca/penny-pexman,official_source,10
mem_5e8669ce5b,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=DSMaMWMAAAAJ&hl=en&oi=ao,Scholarly profile,https://profiles.ucalgary.ca/penny-pexman,source_declared,20
mem_5e8669ce5b,research_profile,Scopus,Scopus Author Profile,6603723438,https://www.scopus.com/authid/detail.uri?authorId=6603723438,Scholarly identifier,https://profiles.ucalgary.ca/penny-pexman,matched_scopus_id,50
mem_5e8669ce5b,research_ecosystem,Research Lab,Language Processing Lab,,https://ucalgary.ca/labs/language-processing/language-processing,Research lab,https://profiles.ucalgary.ca/penny-pexman,source_declared,100
mem_5f0bb4bf6e,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/valerie-taylor,Official institutional profile,https://profiles.ucalgary.ca/valerie-taylor,official_source,10
mem_5f0bb4bf6e,research_profile,Scopus,Scopus Author Profile,14066893100,https://www.scopus.com/authid/detail.uri?authorId=14066893100,Scholarly identifier,https://profiles.ucalgary.ca/valerie-taylor,matched_scopus_id,50
mem_5f0bb4bf6e,research_ecosystem,Research Lab,Lab website,,https://www.vtaylorlab.ca/,Research lab,https://profiles.ucalgary.ca/valerie-taylor,source_declared,100
mem_5f5dfc3246,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/adel-gabriel,Official institutional profile,https://profiles.ucalgary.ca/adel-gabriel,official_source,10
mem_5f5dfc3246,research_profile,Scopus,Scopus Author Profile,8226366000,https://www.scopus.com/authid/detail.uri?authorId=8226366000,Scholarly identifier,https://profiles.ucalgary.ca/adel-gabriel,matched_scopus_id,50
mem_5f8c42fffa,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/catherine-lebel,Official institutional profile,https://profiles.ucalgary.ca/catherine-lebel,official_source,10
mem_5f8c42fffa,research_profile,Scopus,Scopus Author Profile,36896932900,https://www.scopus.com/authid/detail.uri?authorId=36896932900,Scholarly identifier,https://profiles.ucalgary.ca/catherine-lebel,matched_scopus_id,50
mem_5f8c42fffa,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed/?term=(Lebel+C%5BAuthor%5D)+AND+(%22university+of+alberta%22%5BAffiliation%5D+or+%22los+angeles%22%5BAffiliation%5D+OR+%22university+of+calgary%22),Publication index,https://profiles.ucalgary.ca/catherine-lebel,source_declared,60
mem_5f8c42fffa,research_ecosystem,Research Lab,Developmental Neuroimaging Lab,,https://www.developmentalneuroimaginglab.ca/,Research lab,https://profiles.ucalgary.ca/catherine-lebel,source_declared,100
mem_5fb66a15c5,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/melinda-jane-davis,Official institutional profile,https://profiles.ucalgary.ca/melinda-jane-davis,official_source,10
mem_5fb66a15c5,research_profile,Scopus,Scopus Author Profile,15047869100,https://www.scopus.com/authid/detail.uri?authorId=15047869100,Scholarly identifier,https://profiles.ucalgary.ca/melinda-jane-davis,matched_scopus_id,50
mem_601dd6a6ac,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/bin-hu,Official institutional profile,https://profiles.ucalgary.ca/bin-hu,official_source,10
mem_601dd6a6ac,research_profile,Scopus,Scopus Author Profile,7402045068,https://www.scopus.com/authid/detail.uri?authorId=7402045068,Scholarly identifier,https://profiles.ucalgary.ca/bin-hu,matched_scopus_id,50
mem_601dd6a6ac,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed?cmd=DetailsSearch&term=(%22university+of+calgary%22%5BAffiliation%5D+OR+%22alberta+Children%27s+hospital%22%5BAffiliation%5D)+AND+(bin+hu)&log$=activity,Publication index,https://profiles.ucalgary.ca/bin-hu,source_declared,60
mem_60ca7c3bc6,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/roger-thompson,Official institutional profile,https://profiles.ucalgary.ca/roger-thompson,official_source,10
mem_60ca7c3bc6,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?hl=en&user=sd2FoLgAAAAJ,Scholarly profile,https://profiles.ucalgary.ca/roger-thompson,source_declared,20
mem_60ca7c3bc6,research_profile,Scopus,Scopus Author Profile,7406368612,https://www.scopus.com/authid/detail.uri?authorId=7406368612,Scholarly identifier,https://profiles.ucalgary.ca/roger-thompson,matched_scopus_id,50
mem_60ca7c3bc6,research_ecosystem,Research Lab,Lab site,,https://www.pannexinexus.com,Research lab,https://profiles.ucalgary.ca/roger-thompson,source_declared,100
mem_613baceb13,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/lawrence-korngut,Official institutional profile,https://profiles.ucalgary.ca/lawrence-korngut,official_source,10
