"profile","member_id","source_url","input_phrase","candidate_origin","resolved_phrase","disposition","reason","concept_id","concept_id_system","umls_canonical_label","preferred_display_label","mesh_preferred_label","source_vocabulary","semantic_types","match_method","lexical_score","confidence_0_10","umbrella_id","umbrella_label","umbrella_rule_id","scopus_supporting_publications","scopus_latest_year"
"Jeffrey Biernaskie","mem_0bae7d82da","https://profiles.ucalgary.ca/jeffrey-biernaskie","molecular mechanisms","legacy_publishable_tag | permissive_extractor","molecular mechanisms","review","broad UMLS words result retained for manual review","C1258062","UMLS_CUI","Molecular Mechanisms of Pharmacological Action","Molecular Mechanisms of Pharmacological Action","Molecular Mechanisms of Pharmacological Action","MSH","Molecular Function","umls_words","0.542","8.6","HBI-MED-008","Pharmacology and Therapeutics","MESH-PHARM-001","0","0"
"Jeffrey Biernaskie","mem_0bae7d82da","https://profiles.ucalgary.ca/jeffrey-biernaskie","stem cells","legacy_publishable_tag | permissive_extractor | structured_source","stem cells","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D013234","MeSH","","Stem Cells","Stem Cells","MSH","","mesh_trusted_preferred","1.0","10.0","","","","6","2019"
"Jeffrey Biernaskie","mem_0bae7d82da","https://profiles.ucalgary.ca/jeffrey-biernaskie","tissue regeneration","legacy_publishable_tag | permissive_extractor | structured_source","tissue regeneration","review","broad UMLS words result retained for manual review","C0085147","UMLS_CUI","Guided Tissue Regeneration","Guided Tissue Regeneration","Guided Tissue Regeneration","MSH","Therapeutic or Preventive Procedure","umls_words","0.738","8.93","","","","1","2020"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","blood brain barrier disruption","legacy_publishable_tag | permissive_extractor","blood brain barrier disruption","review","broad UMLS words result retained for manual review","C1511220","UMLS_CUI","Blood-Brain Barrier Disruption Chemotherapy","Blood-Brain Barrier Disruption Chemotherapy","","MTH","Therapeutic or Preventive Procedure","umls_words","0.809","8.57","","","","0","0"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","Brain","structured_source","Brain","review","medical UMLS concept found; HBI umbrella requires review","C0006104","UMLS_CUI","Brain","Brain","Brain","MSH","Body Part, Organ, or Organ Component","umls_exact","1.0","10.0","","","","10","2026"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","brain inflammation","legacy_publishable_tag | permissive_extractor","brain inflammation","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D004660","MeSH","","Encephalitis","Encephalitis","MSH","","mesh_trusted_entry_term","0.97","9.7","","","","0","0"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","brain injury","legacy_publishable_tag | permissive_extractor | structured_source","brain injury","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D001930","MeSH","","Brain Injuries","Brain Injuries","MSH","","mesh_trusted_entry_term","0.97","9.9","HBI-MED-003","Brain Injury and Neurotrauma","MESH-BRAIN-INJ-001","1","2022"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","cell tracking","legacy_publishable_tag | permissive_extractor","cell tracking","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D058948","MeSH","","Cell Tracking","Cell Tracking","MSH","","mesh_trusted_preferred","1.0","10.0","","","","1","2023"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","cell tracking etc","permissive_extractor","cell tracking etc","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","changes in brain function","legacy_publishable_tag | permissive_extractor","changes in brain function","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","Disease Progression","legacy_publishable_tag","Disease Progression","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D018450","MeSH","","Disease Progression","Disease Progression","MSH","","mesh_trusted_preferred","1.0","10.0","","","","0","0"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","hypoxia in disease progression—including cancer","permissive_extractor","Neoplasms","accepted","filtered UMLS concept with curated HBI umbrella","C0027651","UMLS_CUI","Neoplasms","Neoplasms","Neoplasms","MSH","Neoplastic Process","umls_exact","1.0","10.0","HBI-MED-004","Cancer and Tumours","MESH-ONC-001","0","0"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","Includes Studies Of Inflammation","legacy_publishable_tag","Includes Studies Of Inflammation","rejected","sentence-like narrative fragment","","","","","","","","","0.0","0.0","","","","0","0"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","inflammation","legacy_publishable_tag | permissive_extractor | structured_source","inflammation","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D007249","MeSH","","Inflammation","Inflammation","MSH","","mesh_trusted_preferred","1.0","10.0","","","","3","2025"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","magnetic resonance imaging","legacy_publishable_tag | permissive_extractor | structured_source","magnetic resonance imaging","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D008279","MeSH","","Magnetic Resonance Imaging","Magnetic Resonance Imaging","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-005","Imaging and Diagnostics","MESH-IMG-001","8","2023"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","measures of functional imaging","permissive_extractor","measures of functional imaging","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","Mitochondria","structured_source","Mitochondria","accepted","filtered UMLS concept with curated HBI umbrella","C0026237","UMLS_CUI","Mitochondria","Mitochondria","Mitochondria","MSH","Cell Component","umls_exact","1.0","10.0","HBI-MED-010","Cellular and Molecular Neuroscience","MESH-CELL-001","1","2026"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","MRI Of Brain With Functional Imaging","legacy_publishable_tag","Magnetic Resonance Imaging","accepted","filtered UMLS concept with curated HBI umbrella","C0024485","UMLS_CUI","Magnetic Resonance Imaging","Magnetic Resonance Imaging","Magnetic Resonance Imaging","MSH","Diagnostic Procedure","umls_exact","1.0","10.0","HBI-MED-005","Imaging and Diagnostics","MESH-IMG-001","8","2023"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","multiple sclerosis","legacy_publishable_tag | permissive_extractor","multiple sclerosis","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D009103","MeSH","","Multiple Sclerosis","Multiple Sclerosis","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","12","2026"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","neuroimaging","legacy_publishable_tag | permissive_extractor | structured_source","neuroimaging","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D059906","MeSH","","Neuroimaging","Neuroimaging","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-005","Imaging and Diagnostics","MESH-IMG-001","1","2025"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","stroke","legacy_publishable_tag | permissive_extractor | structured_source","stroke","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D020521","MeSH","","Stroke","Stroke","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-006","Cardiovascular Health","MESH-CARDIO-001","2","2023"
"Jeffrey Frank Dunn","mem_4031282ea1","https://profiles.ucalgary.ca/jeffrey-frank-dunn","this includes studies of inflammation","permissive_extractor","this includes studies of inflammation","rejected","sentence-like narrative fragment","","","","","","","","","0.0","0.0","","","","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","Adult Brain","legacy_publishable_tag","Adult Brain","review","broad UMLS words result retained for manual review","C0220624","UMLS_CUI","Adult Brain Neoplasm","Adult Brain Neoplasm","","MTH","Neoplastic Process","umls_words","0.684","8.6","HBI-MED-004","Cancer and Tumours","MESH-ONC-001","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","adult brain tumors including medulloblastoma","permissive_extractor","Brain Neoplasms","accepted","filtered UMLS concept with curated HBI umbrella","C0006118","UMLS_CUI","Brain Neoplasms","Brain Neoplasms","Brain Neoplasms","MSH","Neoplastic Process","umls_exact","1.0","10.0","HBI-MED-004","Cancer and Tumours","MESH-ONC-001","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","adult brain tumours","permissive_extractor","adult brain tumours","review","medical UMLS concept found without a MeSH representation","C0220624","UMLS_CUI","Adult Brain Neoplasm","Adult Brain Neoplasm","","MTH","Neoplastic Process","umls_normalizedString","0.567","8.97","HBI-MED-004","Cancer and Tumours","MESH-ONC-001","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","brain cancers","legacy_publishable_tag | permissive_extractor","brain cancers","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D001932","MeSH","","Brain Neoplasms","Brain Neoplasms","MSH","","mesh_trusted_entry_term","0.9","9.0","HBI-MED-004","Cancer and Tumours","MESH-ONC-001","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","brain tumorigenesis","legacy_publishable_tag | permissive_extractor | structured_source","Carcinogenesis","review","medical UMLS concept found; HBI umbrella requires review","C0596263","UMLS_CUI","Carcinogenesis","Carcinogenesis","Carcinogenesis","MSH","Neoplastic Process","umls_exact","1.0","9.83","","","","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","brain tumorigenesis molecular mechanisms","legacy_publishable_tag | permissive_extractor","Carcinogenesis","review","medical UMLS concept found; HBI umbrella requires review","C0596263","UMLS_CUI","Carcinogenesis","Carcinogenesis","Carcinogenesis","MSH","Neoplastic Process","umls_exact","1.0","9.83","","","","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","brain tumorigenesis molecular mechanisms summary of research dr","permissive_extractor","Carcinogenesis","review","medical UMLS concept found; HBI umbrella requires review","C0596263","UMLS_CUI","Carcinogenesis","Carcinogenesis","Carcinogenesis","MSH","Neoplastic Process","umls_exact","1.0","9.83","","","","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","flexible systems for modeling brain tumors in vivo","permissive_extractor","Brain Neoplasms","accepted","filtered UMLS concept with curated HBI umbrella","C0006118","UMLS_CUI","Brain Neoplasms","Brain Neoplasms","Brain Neoplasms","MSH","Neoplastic Process","umls_exact","1.0","10.0","HBI-MED-004","Cancer and Tumours","MESH-ONC-001","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","i also direct the clark smith neurologic","permissive_extractor","i also direct the clark smith neurologic","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","i have expertise in molecular oncology","permissive_extractor","i have expertise in molecular oncology","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","molecular mechanisms","legacy_publishable_tag | permissive_extractor | structured_source","molecular mechanisms","review","broad UMLS words result retained for manual review","C1258062","UMLS_CUI","Molecular Mechanisms of Pharmacological Action","Molecular Mechanisms of Pharmacological Action","Molecular Mechanisms of Pharmacological Action","MSH","Molecular Function","umls_words","0.542","8.6","HBI-MED-008","Pharmacology and Therapeutics","MESH-PHARM-001","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","pediatric tumour","legacy_publishable_tag | permissive_extractor","pediatric tumour","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","progenitor cells to model disease","permissive_extractor","progenitor cells to model disease","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jennifer Chan","mem_8e0084f520","https://profiles.ucalgary.ca/jennifer-chan","proliferation in neural development","legacy_publishable_tag | permissive_extractor","proliferation in neural development","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","Chronic Illness","legacy_publishable_tag","Chronic Illness","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D002908","MeSH","","Chronic Disease","Chronic Disease","MSH","","mesh_trusted_entry_term","0.97","9.9","","","","1","2009"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","cross-national partnership will explore student resilience","permissive_extractor","cross-national partnership will explore student resilience","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","development funds","legacy_publishable_tag | permissive_extractor","development funds","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","examining resilience from the perspective of marginalized","permissive_extractor","examining resilience from the perspective of marginalized","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","Mental Health Approach","legacy_publishable_tag","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.86","HBI-MED-001","Mental Health","MESH-MH-001","5","2026"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","Mental Health Evaluation","legacy_publishable_tag","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.86","HBI-MED-001","Mental Health","MESH-MH-001","5","2026"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","Mobility Social","legacy_publishable_tag","Mobility Social","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D012937","MeSH","","Social Mobility","Social Mobility","MSH","","mesh_trusted_entry_term","0.97","9.7","","","","0","0"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","pediatric chronic illness","permissive_extractor | structured_source","pediatric chronic illness","review","broad UMLS words result retained for manual review","C3483402","UMLS_CUI","Pediatric - functional assessment of chronic illness therapy - fatigue questionnaire:-:Pt:^Patient:-:FACIT","Pediatric - functional assessment of chronic illness therapy - fatigue questionnaire:-:Pt:^Patient:-:FACIT","","MTH","Clinical Attribute","umls_words","0.328","7.62","HBI-MED-008","Pharmacology and Therapeutics","MESH-PHARM-001","0","0"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","post-secondary mental health","permissive_extractor","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.86","HBI-MED-001","Mental Health","MESH-MH-001","5","2026"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","post-secondary mental health and well-being","permissive_extractor | structured_source","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.86","HBI-MED-001","Mental Health","MESH-MH-001","5","2026"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","post-secondary mental health evaluation","permissive_extractor | structured_source","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.86","HBI-MED-001","Mental Health","MESH-MH-001","5","2026"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","renewed campus mental health strategy)","permissive_extractor","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.86","HBI-MED-001","Mental Health","MESH-MH-001","5","2026"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","Resilience","legacy_publishable_tag","Resilience","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D055500","MeSH","","Resilience, Psychological","Resilience, Psychological","MSH","","mesh_trusted_entry_term","0.97","10.0","","","","5","2026"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","resilience in the post-secondary context","permissive_extractor | structured_source","resilience in the post-secondary context","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","Secondary Post","legacy_publishable_tag","Secondary Post","review","broad UMLS words result retained for manual review","C5203937","UMLS_CUI","Post-secondary Therapy","Post-secondary Therapy","","NCI","Therapeutic or Preventive Procedure","umls_words","0.644","8.62","HBI-MED-008","Pharmacology and Therapeutics","MESH-PHARM-001","0","0"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","social mobility","permissive_extractor","social mobility","review","local MeSH fallback after broad UMLS candidate search","D012937","MeSH","","Social Mobility","Social Mobility","MSH","","mesh_fallback","1.0","10.0","","","","0","0"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","ucalgary's community mental health","permissive_extractor","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.86","HBI-MED-001","Mental Health","MESH-MH-001","5","2026"
"Jennifer Thannhauser","mem_3f62008a1f","https://profiles.ucalgary.ca/jennifer-thannhauser","whole-institution approach to mental health","permissive_extractor","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.86","HBI-MED-001","Mental Health","MESH-MH-001","5","2026"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","Demography","structured_source","Demography","review","local MeSH fallback after broad UMLS candidate search","D003710","MeSH","","Demography","Demography","MSH","","mesh_fallback","1.0","10.0","","","","0","0"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","epidemiology","legacy_publishable_tag | permissive_extractor","epidemiology","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D004813","MeSH","","Epidemiology","Epidemiology","MSH","","mesh_trusted_preferred","1.0","10.0","","","","0","0"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","ethics in the social sciences","permissive_extractor","ethics in the social sciences","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","Ethics of research with human participants","structured_source","Ethics of research with human participants","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","Gender","structured_source","Gender Identity","review","medical UMLS concept found; HBI umbrella requires review","C0017249","UMLS_CUI","Gender Identity","Gender Identity","Gender Identity","MSH","Mental Process","umls_exact","1.0","9.58","","","","2","2023"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","health behaviour","legacy_publishable_tag | permissive_extractor","health behaviour","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","Health Related Behavior","legacy_publishable_tag","Health Related Behavior","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D015438","MeSH","","Health Behavior","Health Behavior","MSH","","mesh_trusted_entry_term","0.97","9.7","","","","0","0"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","social determinants of health","legacy_publishable_tag | permissive_extractor | structured_source","social determinants of health","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D064890","MeSH","","Social Determinants of Health","Social Determinants of Health","MSH","","mesh_trusted_preferred","1.0","10.0","","","","0","0"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","Social Network","legacy_publishable_tag","Social Network","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D060756","MeSH","","Social Networking","Social Networking","MSH","","mesh_trusted_entry_term","0.97","9.7","","","","0","0"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","social network analysis","permissive_extractor | structured_source","social network analysis","review","local MeSH fallback after broad UMLS candidate search","D000083482","MeSH","","Social Network Analysis","Social Network Analysis","MSH","","mesh_fallback","1.0","10.0","","","","4","2026"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","Stigma and discrimination","structured_source","Stigma and discrimination","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","Transdisciplinary research evaluation","structured_source","Transdisciplinary research evaluation","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jenny Godley","mem_707257fb34","https://profiles.ucalgary.ca/jenny-godley","weight-related health","permissive_extractor | structured_source","weight-related health","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","Electronic medical record data","structured_source","Electronic medical record data","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","Emergency Department throughput","structured_source","Emergency Department throughput","rejected","organization or organizational unit","","","","","","","","","0.0","0.0","","","","0","0"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","epidemiology","legacy_publishable_tag | permissive_extractor","epidemiology","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D004813","MeSH","","Epidemiology","Epidemiology","MSH","","mesh_trusted_preferred","1.0","10.0","","","","4","2025"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","health services research","legacy_publishable_tag | permissive_extractor","health services research","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D006302","MeSH","","Health Services Research","Health Services Research","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-012","Population and Public Health","MESH-POP-001","5","2021"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","health systems","legacy_publishable_tag | permissive_extractor","health systems","review","broad UMLS words result retained for manual review","C1822459","UMLS_CUI","Health surveillance data systems in place","Health surveillance data systems in place","","NOC","Finding","umls_words","0.444","7.5","","","","0","0"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","Healthcare Delivery","legacy_publishable_tag","Healthcare Delivery","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D003695","MeSH","","Delivery of Health Care","Delivery of Health Care","MSH","","mesh_trusted_entry_term","0.97","9.9","","","","1","2025"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","healthcare delivery optimization","permissive_extractor | structured_source","healthcare delivery optimization","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","machine learning","legacy_publishable_tag | permissive_extractor","machine learning","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D000069550","MeSH","","Machine Learning","Machine Learning","MSH","","mesh_trusted_preferred","1.0","10.0","","","","3","2025"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","Prediction of Emergency Department resource utilization","structured_source","Prediction of Emergency Department resource utilization","rejected","organization or organizational unit","","","","","","","","","0.0","0.0","","","","0","0"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","Prehospital transportation of suspected stroke patients","structured_source","Stroke","accepted","filtered UMLS concept with curated HBI umbrella","C0038454","UMLS_CUI","Cerebrovascular accident","Stroke","Stroke","MSH","Disease or Syndrome","umls_exact","0.08","10.0","HBI-MED-006","Cardiovascular Health","MESH-CARDIO-001","19","2026"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","respiratory vaccinations and the prevention of cardiovascular events","permissive_extractor | structured_source","respiratory vaccinations and the prevention of cardiovascular events","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","stroke","legacy_publishable_tag | permissive_extractor","stroke","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D020521","MeSH","","Stroke","Stroke","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-006","Cardiovascular Health","MESH-CARDIO-001","19","2026"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","Supervised and unsupervised machine learning","structured_source","Learning","accepted","filtered UMLS concept with curated HBI umbrella","C0023185","UMLS_CUI","Learning","Learning","Learning","MSH","Mental Process","umls_exact","1.0","9.53","HBI-MED-011","Cognitive and Behavioural Neuroscience","MESH-COG-001","0","0"
"Jessalyn Holodinsky","mem_37dd23d078","https://profiles.ucalgary.ca/jessalyn-holodinsky","Survival analysis & generalized linear models","structured_source","Survival analysis & generalized linear models","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
